# Mon Aug 19 21:07:09 +0200 2019
# initial_state: n =  52, m =    2.0 at lowest with  -1228.90765486 GHz, index =  1423
#  target_state: n =  52, m =   51.0 at lowest with  -1216.67357581 GHz, index =  2696
#   inter_state: n =  52, m =    1.0 at lowest with  -1229.09799319 GHz, index =  1374
#             t [µs]               init.               targ.             interm.
     0.0021599759993  9.997208504886E-01  0.000000000000E+00  8.745206823983E-05
     0.0021922626361  9.996957879987E-01  0.000000000000E+00  9.537636650544E-05
     0.0022245492728  9.996688857065E-01  0.000000000000E+00  1.038804112485E-04
     0.0022568359096  9.996400390464E-01  0.000000000000E+00  1.129964873615E-04
     0.0022891225464  9.996091391288E-01  0.000000000000E+00  1.227580915034E-04
     0.0023214091831  9.995760732078E-01  0.000000000000E+00  1.331999521257E-04
     0.0023536958199  9.995407242062E-01  0.000000000000E+00  1.443580486288E-04
     0.0023859824566  9.995029711242E-01  0.000000000000E+00  1.562696303510E-04
     0.0024182690934  9.994626883615E-01  0.000000000000E+00  1.689732346806E-04
     0.0024505557302  9.994197464582E-01  0.000000000000E+00  1.825087044867E-04
     0.0024828423669  9.993740109873E-01  0.000000000000E+00  1.969172052685E-04
     0.0025151290037  9.993253432307E-01  0.000000000000E+00  2.122412411950E-04
     0.0025474156404  9.992736003065E-01  0.000000000000E+00  2.285246709132E-04
     0.0025797022772  9.992186348560E-01  0.000000000000E+00  2.458127219422E-04
     0.0026119889140  9.991602944967E-01  0.000000000000E+00  2.641520050633E-04
     0.0026442755507  9.990984227546E-01  0.000000000000E+00  2.835905276078E-04
     0.0026765621875  9.990328581053E-01  0.000000000000E+00  3.041777056172E-04
     0.0027088488243  9.989634342324E-01  0.000000000000E+00  3.259643755692E-04
     0.0027411354610  9.988899803299E-01  0.000000000000E+00  3.490028050619E-04
     0.0027734220978  9.988123204699E-01  0.000000000000E+00  3.733467028064E-04
     0.0028057087345  9.987302737854E-01  0.000000000000E+00  3.990512270995E-04
     0.0028379953713  9.986436545395E-01  0.000000000000E+00  4.261729940195E-04
     0.0028702820081  9.985522720242E-01  0.000000000000E+00  4.547700844599E-04
     0.0029025686448  9.984559300908E-01  0.000000000000E+00  4.849020495870E-04
     0.0029348552816  9.983544277371E-01  0.000000000000E+00  5.166299161435E-04
     0.0029671419183  9.982475585270E-01  0.000000000000E+00  5.500161898233E-04
     0.0029994285551  9.981351107667E-01  0.000000000000E+00  5.851248584001E-04
     0.0030317151919  9.980168671972E-01  0.000000000000E+00  6.220213929001E-04
     0.0030640018286  9.978926053557E-01  0.000000000000E+00  6.607727482490E-04
     0.0030962884654  9.977620971646E-01  0.000000000000E+00  7.014473623503E-04
     0.0031285751021  9.976251088777E-01  0.000000000000E+00  7.441151540969E-04
     0.0031608617389  9.974814010909E-01  0.000000000000E+00  7.888475203376E-04
     0.0031931483757  9.973307285320E-01  0.000000000000E+00  8.357173309165E-04
     0.0032254350124  9.971728406338E-01  0.000000000000E+00  8.847989238520E-04
     0.0032577216492  9.970074807065E-01  0.000000000000E+00  9.361680973094E-04
     0.0032900082860  9.968343860763E-01  0.000000000000E+00  9.899021017233E-04
     0.0033222949227  9.966532882589E-01  0.000000000000E+00  1.046079629964E-03
     0.0033545815595  9.964639128112E-01  0.000000000000E+00  1.104780806338E-03
     0.0033868681962  9.962659793161E-01  0.000000000000E+00  1.166087173979E-03
     0.0034191548330  9.960592013506E-01  0.000000000000E+00  1.230081680991E-03
     0.0034514414698  9.958432864677E-01  0.000000000000E+00  1.296848665162E-03
     0.0034837281065  9.956179361997E-01  0.000000000000E+00  1.366473837266E-03
     0.0035160147433  9.953828460612E-01  0.000000000000E+00  1.439044262607E-03
     0.0035483013800  9.951377055541E-01  0.000000000000E+00  1.514648341579E-03
     0.0035805880168  9.948821982239E-01  0.000000000000E+00  1.593375788234E-03
     0.0036128746536  9.946160016437E-01  0.000000000000E+00  1.675317607625E-03
     0.0036451612903  9.943387875174E-01  0.000000000000E+00  1.760566071708E-03
     0.0036774479271  9.940502216920E-01  0.000000000000E+00  1.849214693272E-03
     0.0037097345638  9.937499642528E-01  0.000000000000E+00  1.941358199026E-03
     0.0037420212006  9.934376695989E-01  0.000000000000E+00  2.037092500285E-03
     0.0037743078374  9.931129865385E-01  0.000000000000E+00  2.136514662814E-03
     0.0038065944741  9.927755583919E-01  0.000000000000E+00  2.239722874883E-03
     0.0038388811109  9.924250231097E-01  0.000000000000E+00  2.346816413528E-03
     0.0038711677476  9.920610134116E-01  0.000000000000E+00  2.457895609298E-03
     0.0039034543844  9.916831569136E-01  0.000000000000E+00  2.573061809457E-03
     0.0039357410212  9.912910762727E-01  0.000000000000E+00  2.692417339416E-03
     0.0039680276579  9.908843893320E-01  0.000000000000E+00  2.816065461812E-03
     0.0040003142947  9.904627092453E-01  0.000000000000E+00  2.944110334473E-03
     0.0040326009315  9.900256446189E-01  0.000000000000E+00  3.076656966947E-03
     0.0040648875682  9.895727996480E-01  0.000000000000E+00  3.213811174241E-03
     0.0040971742050  9.891037742399E-01  0.000000000000E+00  3.355679530439E-03
     0.0041294608417  9.886181641790E-01  0.000000000000E+00  3.502369319420E-03
     0.0041617474785  9.881155612876E-01  0.000000000000E+00  3.653988484936E-03
     0.0041940341153  9.875955535678E-01  0.000000000000E+00  3.810645578121E-03
     0.0042263207520  9.870577253502E-01  0.000000000000E+00  3.972449703859E-03
     0.0042586073888  9.865016574270E-01  0.000000000000E+00  4.139510465171E-03
     0.0042908940255  9.859269272063E-01  0.000000000000E+00  4.311937906328E-03
     0.0043231806623  9.853331088618E-01  0.000000000000E+00  4.489842452734E-03
     0.0043554672991  9.847197734552E-01  0.000000000000E+00  4.673334852097E-03
     0.0043877539358  9.840864890938E-01  0.000000000000E+00  4.862526111056E-03
     0.0044200405726  9.834328210613E-01  0.000000000000E+00  5.057527431862E-03
     0.0044523272093  9.827583319594E-01  0.000000000000E+00  5.258450146304E-03
     0.0044846138461  9.820625818334E-01  0.000000000000E+00  5.465405649633E-03
     0.0045169004829  9.813451283215E-01  0.000000000000E+00  5.678505331050E-03
     0.0045491871196  9.806055267944E-01  0.000000000000E+00  5.897860503840E-03
     0.0045814737564  9.798433304782E-01  0.000000000000E+00  6.123582333337E-03
     0.0046137603932  9.790580905996E-01  0.000000000000E+00  6.355781764095E-03
     0.0046460470299  9.782493565274E-01  0.000000000000E+00  6.594569444485E-03
     0.0046783336667  9.774166759114E-01  0.000000000000E+00  6.840055651354E-03
     0.0047106203034  9.765595948299E-01  0.000000000000E+00  7.092350211729E-03
     0.0047429069402  9.756776579518E-01  0.000000000000E+00  7.351562422797E-03
     0.0047751935770  9.747704086804E-01  0.000000000000E+00  7.617800973543E-03
     0.0048074802137  9.738373893260E-01  0.000000000000E+00  7.891173860670E-03
     0.0048397668505  9.728781412632E-01  0.000000000000E+00  8.171788307915E-03
     0.0048720534872  9.718922051186E-01  0.000000000000E+00  8.459750680190E-03
     0.0049043401240  9.708791209655E-01  0.000000000000E+00  8.755166398338E-03
     0.0049366267608  9.698384285184E-01  0.000000000000E+00  9.058139852562E-03
     0.0049689133975  9.687696673342E-01  0.000000000000E+00  9.368774314856E-03
     0.0050012000343  9.676723770550E-01  0.000000000000E+00  9.687171849072E-03
     0.0050334866710  9.665460976149E-01  0.000000000000E+00  1.001343322379E-02
     0.0050657733078  9.653903695002E-01  0.000000000000E+00  1.034765782004E-02
     0.0050980599446  9.642047340091E-01  0.000000000000E+00  1.068994354047E-02
     0.0051303465813  9.629887335500E-01  0.000000000000E+00  1.104038671350E-02
     0.0051626332181  9.617419118854E-01  0.000000000000E+00  1.139908200717E-02
     0.0051949198549  9.604638144761E-01  0.000000000000E+00  1.176612232895E-02
     0.0052272064916  9.591539887825E-01  0.000000000000E+00  1.214159873478E-02
     0.0052594931284  9.578119845990E-01  0.000000000000E+00  1.252560033396E-02
     0.0052917797651  9.564373544033E-01  0.000000000000E+00  1.291821419345E-02
     0.0053240664019  9.550296537234E-01  0.000000000000E+00  1.331952524140E-02
     0.0053563530387  9.535884415084E-01  0.000000000000E+00  1.372961617187E-02
     0.0053886396754  9.521132804883E-01  0.000000000000E+00  1.414856735177E-02
     0.0054209263122  9.506037376046E-01  0.000000000000E+00  1.457645672205E-02
     0.0054532129489  9.490593844322E-01  0.000000000000E+00  1.501335969644E-02
     0.0054854995857  9.474797975507E-01  0.000000000000E+00  1.545934907523E-02
     0.0055177862225  9.458645589985E-01  0.000000000000E+00  1.591449494238E-02
     0.0055500728592  9.442132567038E-01  0.000000000000E+00  1.637886457127E-02
     0.0055823594960  9.425254849053E-01  0.000000000000E+00  1.685252233088E-02
     0.0056146461327  9.408008446236E-01  0.000000000000E+00  1.733552958644E-02
     0.0056469327695  9.390389440765E-01  0.000000000000E+00  1.782794460659E-02
     0.0056792194063  9.372393991591E-01  0.000000000000E+00  1.832982246721E-02
     0.0057115060430  9.354018338107E-01  0.000000000000E+00  1.884121496183E-02
     0.0057437926798  9.335258805316E-01  0.000000000000E+00  1.936217049936E-02
     0.0057760793166  9.316111807634E-01  0.000000000000E+00  1.989273401445E-02
     0.0058083659533  9.296573852725E-01  0.000000000000E+00  2.043294687468E-02
     0.0058406525901  9.276641545697E-01  0.000000000000E+00  2.098284678147E-02
     0.0058729392268  9.256311592418E-01  0.000000000000E+00  2.154246767795E-02
     0.0059052258636  9.235580802941E-01  0.000000000000E+00  2.211183965692E-02
     0.0059375125004  9.214446094878E-01  0.000000000000E+00  2.269098887182E-02
     0.0059697991371  9.192904496842E-01  0.000000000000E+00  2.327993744613E-02
     0.0060020857739  9.170953151430E-01  0.000000000000E+00  2.387870338976E-02
     0.0060343724106  9.148589318492E-01  0.000000000000E+00  2.448730050941E-02
     0.0060666590474  9.125810377949E-01  0.000000000000E+00  2.510573831703E-02
     0.0060989456842  9.102613832060E-01  0.000000000000E+00  2.573402195356E-02
     0.0061312323209  9.078997308556E-01  0.000000000000E+00  2.637215210344E-02
     0.0061635189577  9.054958563068E-01  0.000000000000E+00  2.702012492147E-02
     0.0061958055944  9.030495481832E-01  0.000000000000E+00  2.767793195459E-02
     0.0062280922312  9.005606084099E-01  0.000000000000E+00  2.834556006348E-02
     0.0062603788680  8.980288524273E-01  0.000000000000E+00  2.902299135522E-02
     0.0062926655047  8.954541093990E-01  0.000000000000E+00  2.971020311629E-02
     0.0063249521415  8.928362224633E-01  0.000000000000E+00  3.040716773352E-02
     0.0063572387783  8.901750489274E-01  0.000000000000E+00  3.111385263403E-02
     0.0063895254150  8.874704604341E-01  0.000000000000E+00  3.183022023294E-02
     0.0064218120518  8.847223432189E-01  0.000000000000E+00  3.255622785890E-02
     0.0064540986885  8.819305982764E-01  0.000000000000E+00  3.329182770774E-02
     0.0064863853253  8.790951415595E-01  0.000000000000E+00  3.403696678458E-02
     0.0065186719621  8.762159041558E-01  0.000000000000E+00  3.479158686255E-02
     0.0065509585988  8.732928325164E-01  0.000000000000E+00  3.555562442761E-02
     0.0065832452356  8.703258886721E-01  0.000000000000E+00  3.632901062687E-02
     0.0066155318723  8.673150503492E-01  0.000000000000E+00  3.711167125566E-02
     0.0066478185091  8.642603112326E-01  0.000000000000E+00  3.790352670303E-02
     0.0066801051459  8.611616811690E-01  0.000000000000E+00  3.870449191812E-02
     0.0067123917826  8.580191863805E-01  0.000000000000E+00  3.951447638262E-02
     0.0067446784194  8.548328696146E-01  0.000000000000E+00  4.033338410204E-02
     0.0067769650561  8.516027904408E-01  0.000000000000E+00  4.116111356072E-02
     0.0068092516929  8.483290253921E-01  0.000000000000E+00  4.199755772786E-02
     0.0068415383297  8.450116682341E-01  0.000000000000E+00  4.284260403045E-02
     0.0068738249664  8.416508301429E-01  0.000000000000E+00  4.369613435691E-02
     0.0069061116032  8.382466399454E-01  0.000000000000E+00  4.455802504949E-02
     0.0069383982399  8.347992443747E-01  0.000000000000E+00  4.542814689099E-02
     0.0069706848767  8.313088081966E-01  0.000000000000E+00  4.630636514189E-02
     0.0070029715135  8.277755145142E-01  0.000000000000E+00  4.719253952062E-02
     0.0070352581502  8.241995649091E-01  0.000000000000E+00  4.808652424143E-02
     0.0070675447870  8.205811797002E-01  0.000000000000E+00  4.898816801645E-02
     0.0070998314238  8.169205981120E-01  0.000000000000E+00  4.989731408880E-02
     0.0071321180605  8.132180784874E-01  0.000000000000E+00  5.081380025423E-02
     0.0071644046973  8.094738984090E-01  0.000000000000E+00  5.173745891401E-02
     0.0071966913340  8.056883548893E-01  0.000000000000E+00  5.266811710282E-02
     0.0072289779708  8.018617646023E-01  0.000000000000E+00  5.360559650866E-02
     0.0072612646076  7.979944638603E-01  0.000000000000E+00  5.454971356604E-02
     0.0072935512443  7.940868088629E-01  0.000000000000E+00  5.550027946899E-02
     0.0073258378811  7.901391756768E-01  0.000000000000E+00  5.645710026627E-02
     0.0073581245178  7.861519604160E-01  0.000000000000E+00  5.741997688151E-02
     0.0073904111546  7.821255791727E-01  0.000000000000E+00  5.838870522271E-02
     0.0074226977914  7.780604681160E-01  0.000000000000E+00  5.936307622572E-02
     0.0074549844281  7.739570834498E-01  0.000000000000E+00  6.034287593783E-02
     0.0074872710649  7.698159013288E-01  0.000000000000E+00  6.132788561648E-02
     0.0075195577016  7.656374179004E-01  0.000000000000E+00  6.231788176898E-02
     0.0075518443384  7.614221490820E-01  0.000000000000E+00  6.331263628129E-02
     0.0075841309752  7.571706304514E-01  0.000000000000E+00  6.431191650004E-02
     0.0076164176119  7.528834170858E-01  0.000000000000E+00  6.531548531677E-02
     0.0076487042487  7.485610832987E-01  0.000000000000E+00  6.632310128138E-02
     0.0076809908855  7.442042225219E-01  0.000000000000E+00  6.733451865147E-02
     0.0077132775222  7.398134467410E-01  0.000000000000E+00  6.834948759100E-02
     0.0077455641590  7.353893863903E-01  0.000000000000E+00  6.936775418887E-02
     0.0077778507957  7.309326899334E-01  0.000000000000E+00  7.038906059409E-02
     0.0078101374325  7.264440234424E-01  0.000000000000E+00  7.141314514985E-02
     0.0078424240693  7.219240702270E-01  0.000000000000E+00  7.243974252433E-02
     0.0078747107060  7.173735304439E-01  0.000000000000E+00  7.346858384810E-02
     0.0079069973428  7.127931207696E-01  0.000000000000E+00  7.449939680892E-02
     0.0079392839795  7.081835737683E-01  0.000000000000E+00  7.553190587040E-02
     0.0079715706163  7.035456376263E-01  0.000000000000E+00  7.656583234249E-02
     0.0080038572531  6.988800755769E-01  0.000000000000E+00  7.760089456863E-02
     0.0080361438898  6.941876654825E-01  0.000000000000E+00  7.863680806296E-02
     0.0080684305266  6.894691993544E-01  0.000000000000E+00  7.967328565382E-02
     0.0081007171633  6.847254828559E-01  0.000000000000E+00  8.071003763767E-02
     0.0081330038001  6.799573347908E-01  0.000000000000E+00  8.174677194715E-02
     0.0081652904369  6.751655865473E-01  0.000000000000E+00  8.278319435555E-02
     0.0081975770736  6.703510818192E-01  0.000000000000E+00  8.381900856439E-02
     0.0082298637104  6.655146758729E-01  0.000000000000E+00  8.485391647599E-02
     0.0082621503472  6.606572351963E-01  0.000000000000E+00  8.588761831161E-02
     0.0082944369839  6.557796369686E-01  0.000000000000E+00  8.691981280336E-02
     0.0083267236207  6.508827685341E-01  0.000000000000E+00  8.795019739582E-02
     0.0083590102574  6.459675269795E-01  0.000000000000E+00  8.897846840136E-02
     0.0083912968942  6.410348185911E-01  0.000000000000E+00  9.000432121340E-02
     0.0084235835310  6.360855583647E-01  0.000000000000E+00  9.102745050157E-02
     0.0084558701677  6.311206695789E-01  0.000000000000E+00  9.204755038098E-02
     0.0084881568045  6.261410833266E-01  0.000000000000E+00  9.306431460234E-02
     0.0085204434412  6.211477379143E-01  0.000000000000E+00  9.407743680741E-02
     0.0085527300780  6.161415786103E-01  0.000000000000E+00  9.508661062978E-02
     0.0085850167148  6.111235569389E-01  0.000000000000E+00  9.609152999948E-02
     0.0086173033515  6.060946303343E-01  0.000000000000E+00  9.709188928842E-02
     0.0086495899883  6.010557617489E-01  0.000000000000E+00  9.808738348106E-02
     0.0086818766250  5.960079189965E-01  0.000000000000E+00  9.907770846001E-02
     0.0087141632618  5.909520744277E-01  0.000000000000E+00  1.000625611404E-01
     0.0087464498986  5.858892044081E-01  0.000000000000E+00  1.010416397011E-01
     0.0087787365353  5.808202888108E-01  0.000000000000E+00  1.020146437982E-01
     0.0088110231721  5.757463105749E-01  0.000000000000E+00  1.029812747502E-01
     0.0088433098089  5.706682552075E-01  0.000000000000E+00  1.039412357451E-01
     0.0088755964456  5.655871102973E-01  0.000000000000E+00  1.048942320376E-01
     0.0089078830824  5.605038649729E-01  0.000000000000E+00  1.058399711689E-01
     0.0089401697191  5.554195094069E-01  0.000000000000E+00  1.067781631565E-01
     0.0089724563559  5.503350342821E-01  0.000000000000E+00  1.077085206989E-01
     0.0090047429927  5.452514302758E-01  0.000000000000E+00  1.086307593602E-01
     0.0090370296294  5.401696874966E-01  0.000000000000E+00  1.095445977800E-01
     0.0090693162662  5.350907949541E-01  0.000000000000E+00  1.104497578462E-01
     0.0091016029029  5.300157398924E-01  0.000000000000E+00  1.113459649327E-01
     0.0091338895397  5.249455073457E-01  0.000000000000E+00  1.122329480205E-01
     0.0091661761765  5.198810794181E-01  0.000000000000E+00  1.131104399443E-01
     0.0091984628132  5.148234347755E-01  0.000000000000E+00  1.139781775242E-01
     0.0092307494500  5.097735479630E-01  0.000000000000E+00  1.148359017760E-01
     0.0092630360867  5.047323888048E-01  0.000000000000E+00  1.156833580695E-01
     0.0092953227235  4.997009217117E-01  0.000000000000E+00  1.165202963217E-01
     0.0093276093603  4.946801051303E-01  0.000000000000E+00  1.173464711213E-01
     0.0093598959970  4.896708908331E-01  0.000000000000E+00  1.181616419075E-01
     0.0093921826338  4.846742232377E-01  0.000000000000E+00  1.189655731380E-01
     0.0094244692706  4.796910387843E-01  0.000000000000E+00  1.197580344180E-01
     0.0094567559073  4.747222652625E-01  0.000000000000E+00  1.205388006444E-01
     0.0094890425441  4.697688211273E-01  0.000000000000E+00  1.213076521500E-01
     0.0095213291808  4.648316148526E-01  0.000000000000E+00  1.220643748284E-01
     0.0095536158176  4.599115442283E-01  0.000000000000E+00  1.228087602782E-01
     0.0095859024544  4.550094958058E-01  0.000000000000E+00  1.235406058773E-01
     0.0096181890911  4.501263441796E-01  0.000000000000E+00  1.242597149441E-01
     0.0096504757279  4.452629514123E-01  0.000000000000E+00  1.249658968322E-01
     0.0096827623646  4.404201664570E-01  0.000000000000E+00  1.256589670508E-01
     0.0097150490014  4.355988246109E-01  0.000000000000E+00  1.263387473802E-01
     0.0097473356382  4.307997469954E-01  0.000000000000E+00  1.270050660000E-01
     0.0097796222749  4.260237400851E-01  0.000000000000E+00  1.276577576005E-01
     0.0098119089117  4.212715952637E-01  0.000000000000E+00  1.282966634595E-01
     0.0098441955484  4.165440882655E-01  0.000000000000E+00  1.289216315864E-01
     0.0098764821852  4.118419789080E-01  0.000000000000E+00  1.295325167376E-01
     0.0099087688220  4.071660106063E-01  0.000000000000E+00  1.301291805532E-01
     0.0099410554587  4.025169100265E-01  0.000000000000E+00  1.307114916284E-01
     0.0099733420955  3.978953867694E-01  0.000000000000E+00  1.312793255788E-01
     0.0100056287322  3.933021322937E-01  0.000000000000E+00  1.318325651945E-01
     0.0100379153690  3.887377427674E-01  0.000000000000E+00  1.323711095220E-01
     0.0100702020058  3.842026574505E-01  0.000000000000E+00  1.328948802599E-01
     0.0101024886425  3.796972871978E-01  0.000000000000E+00  1.334038058821E-01
     0.0101347752793  3.752220296258E-01  0.000000000000E+00  1.338978198296E-01
     0.0101670619161  3.707772691588E-01  0.000000000000E+00  1.343768605891E-01
     0.0101993485528  3.663633771814E-01  0.000000000000E+00  1.348408717144E-01
     0.0102316351896  3.619807121882E-01  0.000000000000E+00  1.352898018545E-01
     0.0102639218263  3.576296199067E-01  0.000000000000E+00  1.357236047973E-01
     0.0102962084631  3.533104335059E-01  0.000000000000E+00  1.361422394688E-01
     0.0103284950999  3.490234736771E-01  0.000000000000E+00  1.365456700041E-01
     0.0103607817366  3.447690488685E-01  0.000000000000E+00  1.369338657227E-01
     0.0103930683734  3.405474554161E-01  0.000000000000E+00  1.373068011663E-01
     0.0104253550101  3.363589777156E-01  0.000000000000E+00  1.376644561081E-01
     0.0104576416469  3.322038884039E-01  0.000000000000E+00  1.380068155508E-01
     0.0104899282837  3.280824485128E-01  0.000000000000E+00  1.383338697287E-01
     0.0105222149204  3.239949075998E-01  0.000000000000E+00  1.386456141194E-01
     0.0105545015572  3.199415038995E-01  0.000000000000E+00  1.389420494247E-01
     0.0105867881939  3.159224644738E-01  0.000000000000E+00  1.392231815538E-01
     0.0106190748307  3.119380053274E-01  0.000000000000E+00  1.394890216046E-01
     0.0106513614675  3.079883315056E-01  0.000000000000E+00  1.397395858490E-01
     0.0106836481042  3.040736372252E-01  0.000000000000E+00  1.399748956767E-01
     0.0107159347410  3.001941059346E-01  0.000000000000E+00  1.401949775787E-01
     0.0107482213778  2.963499103652E-01  0.000000000000E+00  1.403998631133E-01
     0.0107805080145  2.925412126605E-01  0.000000000000E+00  1.405895888163E-01
     0.0108127946513  2.887681643418E-01  0.000000000000E+00  1.407641961977E-01
     0.0108450812880  2.850309064271E-01  0.000000000000E+00  1.409237316260E-01
     0.0108773679248  2.813295693538E-01  0.000000000000E+00  1.410682463256E-01
     0.0109096545616  2.776642730540E-01  0.000000000000E+00  1.411977962660E-01
     0.0109419411983  2.740351269569E-01  0.000000000000E+00  1.413124420908E-01
     0.0109742278351  2.704422299346E-01  0.000000000000E+00  1.414122490644E-01
     0.0110065144718  2.668856703399E-01  0.000000000000E+00  1.414972869584E-01
     0.0110388011086  2.633655259242E-01  0.000000000000E+00  1.415676300008E-01
     0.0110710877454  2.598818638448E-01  0.000000000000E+00  1.416233567712E-01
     0.0111033743821  2.564347406399E-01  0.000000000000E+00  1.416645501099E-01
     0.0111356610189  2.530242021617E-01  0.000000000000E+00  1.416912970493E-01
     0.0111679476556  2.496502835906E-01  0.000000000000E+00  1.417036886915E-01
     0.0112002342924  2.463130093815E-01  0.000000000000E+00  1.417018201371E-01
     0.0112325209292  2.430123932385E-01  0.000000000000E+00  1.416857903904E-01
     0.0112648075659  2.397484381178E-01  0.000000000000E+00  1.416557022579E-01
